node,degree,closeness,pagerank,betweenness,critical
266329610,0.00023144576454250886,0.02087039968055182,8.347144951568759e-05,0.0001840239889387,0
266329613,0.00030859435272334514,0.020969190076761925,0.00010548308638118616,0.0006501354828252,0
266329615,0.00023144576454250886,0.02181949176508612,7.815212374308984e-05,0.0005068943093015,0
266329620,0.00023144576454250886,0.023003886631054005,8.691558451052543e-05,0.0012899724815472,0
266329622,0.00023144576454250886,0.022522984321486843,8.27735828635643e-05,0.0008605817452357,0
266329627,0.00023144576454250886,0.02171865941482606,8.100855682520017e-05,0.0008546153754946,0
266329628,0.00023144576454250886,0.022154803312452464,8.522931974071528e-05,0.000996026789223,0
266329640,0.00023144576454250886,0.022034998963018873,9.38683024898946e-05,0.0001540518992876,0
266331469,0.00023144576454250886,0.023940085144107788,8.135804848540214e-05,0.0001714373890903,0
266331470,0.00023144576454250886,0.02440797204061342,8.212639900145249e-05,0.0025960604419537,0
266331484,0.00023144576454250886,0.02496105251603635,8.299855768570997e-05,0.0005994046863403,0
266331485,0.00023144576454250886,0.02404105638204544,7.868688606691332e-05,0.0022753367323634,0
266331486,0.00023144576454250886,0.025012687735060796,7.710331441348065e-05,0.0438697153974785,1
266331487,0.00023144576454250886,0.023712522707274194,7.840492879775042e-05,0.0009906587315323,0
266331489,0.00030859435272334514,0.023861594651114842,9.975999241195668e-05,0.0018594794504202,0
266331490,0.00023144576454250886,0.023841580953221794,8.154582826162067e-05,0.0012260482047238,0
266331491,0.00023144576454250886,0.024432309759917968,7.588665420387629e-05,0.0409946641369151,1
266331492,0.00030859435272334514,0.02440470923150207,0.00010528132251733614,0.0017425973534867,0
266331493,0.00023144576454250886,0.023407379048933016,7.428219855849088e-05,0.0018390909282348,0
266331494,0.00023144576454250886,0.02255614238108082,7.659433295526485e-05,3.714356927717741e-05,0
266331495,0.00023144576454250886,0.0230305765461953,7.774899435278173e-05,0.0001409151506917,0
266331496,0.00023144576454250886,0.02357095836803573,7.763612448161287e-05,0.0002081035141914,0
266348439,0.00030859435272334514,0.022673563310879007,9.539895065581901e-05,0.001529356115838,0
266773038,0.00023144576454250886,0.0237309732957895,7.527548496121474e-05,3.054033896561479e-06,0
266773045,0.00023144576454250886,0.024288691011572824,7.491303855345263e-05,0.0001189446050182,0
266773046,0.00023144576454250886,0.0248039052468622,7.397601540628674e-05,0.0001820120123684,0
266773053,0.00030859435272334514,0.026608804184492088,9.307835620329449e-05,0.0212060715178175,0
266773100,0.00023144576454250886,0.024867050869828797,7.447573660420758e-05,0.0004197686869559,0
266983450,0.00023144576454250886,0.019021428089257778,7.911791755608766e-05,0.0003292949722487,0
266983455,0.00023144576454250886,0.020076079077634115,8.076251758797272e-05,0.0005622177743911,0
266983484,0.00015429717636167257,0.02453167997153553,5.455228924428357e-05,0.0,0
268754318,0.00023144576454250886,0.020112494666201172,7.784225327492811e-05,0.0069427123524067,0
268754332,0.00023144576454250886,0.019736401342355457,7.974012099454256e-05,9.102117778278888e-05,0
268754380,0.00023144576454250886,0.020438476433153156,8.390380115645217e-05,0.0011117100755174,0
268754414,0.00023144576454250886,0.019400764535605984,8.026035073602867e-05,0.0004282132189122,0
268754416,0.00023144576454250886,0.0197477071208751,8.255949908204176e-05,0.0005185716589749,0
268754699,0.00023144576454250886,0.019864707883662267,8.14775699356315e-05,2.3091251777309945e-05,0
268754812,0.00023144576454250886,0.01989040482083751,7.826883705400862e-05,0.0031537427137739,0
268754815,0.00023144576454250886,0.020639338624001632,7.880801694872748e-05,0.0047649955042591,0
268754851,0.00023144576454250886,0.018372238388368312,7.418459475278422e-05,0.0008101557567116,0
268754852,0.00023144576454250886,0.01868727716769964,7.462425223090193e-05,0.0010482345661839,0
268754853,0.00023144576454250886,0.0190076209385911,7.552826260687532e-05,0.0002520571727736,0
268754871,0.00030859435272334514,0.01969106807561662,9.305564385169567e-05,0.0023905085523705,0
268754872,0.00023144576454250886,0.019677526600791535,7.300161305398624e-05,0.000432037818232,0
268754873,0.00030859435272334514,0.018989103459995722,9.380056294608744e-05,0.0003602762880562,0
268754882,0.00023144576454250886,0.020424402765062643,7.409731677564259e-05,0.0065416292269096,0
268754924,0.00030859435272334514,0.019352392100186924,9.007870460792142e-05,0.0016174502923151,0
268754969,0.00023144576454250886,0.016905096961073413,7.404223899434066e-05,1.0641657928364244e-05,0
268754970,0.00023144576454250886,0.017295742247806008,8.168748757429549e-05,0.0006227868705203,0
268754979,0.00030859435272334514,0.01718166140647845,9.512300373227172e-05,0.0002691209708581,0
268754980,0.00023144576454250886,0.017236816734153816,7.661525787651998e-05,6.362886830647578e-06,0
268764691,0.00023144576454250886,0.028810590703794586,7.837185529533335e-05,0.1370664923943101,1
